Quality	#1 ID	#2 ID	#1 String	#2 String
0	0711	1004	もとの特徴空間上の2点の距離に基づいて定義される関数をなんといいますか	学習データから復元抽出することで，もとのデータと同じサイズの独立なデータ集合を作成し，各々のデータ集合に対して同じアルゴリズムで識別器を作成するもの
0	0711	1303	もとの特徴空間上の2点の距離に基づいて定義される関数をなんといいますか	地名・人名・組織名・日時などの特定の表現を文中から特定の表現を抜き出す固有表現抽出
0	0711	0906	もとの特徴空間上の2点の距離に基づいて定義される関数をなんといいますか	隣接するデータの関連性（音声の場合の時系列のデータの関連性・画像の場合の近接する空間的なデータの関連性など）が考慮されていないので
0	0711	0906	もとの特徴空間上の2点の距離に基づいて定義される関数をなんといいますか	ニューラルネットワークで，入力に近い側の処理で，特徴抽出をおこなおうとするもの
0	0711	0701	もとの特徴空間上の2点の距離に基づいて定義される関数をなんといいますか	識別境界線と最も近いデータとの距離
0	0711	1209	もとの特徴空間上の2点の距離に基づいて定義される関数をなんといいますか	規則の条件部が起こったときに結論部が起こる割合
0	0711	1012	もとの特徴空間上の2点の距離に基づいて定義される関数をなんといいますか	最初は，平等な重みが付いた学習データによって識別器を作成し，その識別器によって誤識別されたデータに対して，その重みを増やします．そのように重みが変更されたデータ集合に対して，次の識別器を学習するというやりかたで，異なる識別器を逐次的に作成
0	0711	1407	もとの特徴空間上の2点の距離に基づいて定義される関数をなんといいますか	繰り返しによって学習データが増加し，より信頼性の高い識別器ができること
0	0711	1506	もとの特徴空間上の2点の距離に基づいて定義される関数をなんといいますか	最適政策$\pi^*$を獲得すること
0	0711	0811	もとの特徴空間上の2点の距離に基づいて定義される関数をなんといいますか	誤差が消失しません
0	0711	0601	もとの特徴空間上の2点の距離に基づいて定義される関数をなんといいますか	過去のデータに対するこれらの数値が学習データの正解として与えられ，未知データに対しても妥当な数値を出力してくれる関数を学習すること
0	0711	0306	もとの特徴空間上の2点の距離に基づいて定義される関数をなんといいますか	FIND-Sアルゴリズムに加えて，負例に対して最も一般的な仮説（いかなる事例も正）を最低限特殊化するという処理を加えて，仮説の空間を特殊な論理式と一般的な論理式で挟むことによって，候補を絞り込む方法
0	0711	0808	もとの特徴空間上の2点の距離に基づいて定義される関数をなんといいますか	シグモイド関数の微分
0	0711	0204	もとの特徴空間上の2点の距離に基づいて定義される関数をなんといいますか	特徴ベクトルの次元数を減らすこと
0	0711	0912	もとの特徴空間上の2点の距離に基づいて定義される関数をなんといいますか	畳み込み層と，プーリング層を交互に配置し，最後のプーリング層の出力を受ける通常のニューラルネットワークを最終出力側に配置したものです
0	0711	0715	もとの特徴空間上の2点の距離に基づいて定義される関数をなんといいますか	識別面
0	0711	0906	もとの特徴空間上の2点の距離に基づいて定義される関数をなんといいますか	十分多くの層を持つニューラルネットワーク
0	0711	0512	もとの特徴空間上の2点の距離に基づいて定義される関数をなんといいますか	最小化したい関数の勾配方向へ，パラメータを少しずつ動かすことを繰り返して，最適解へ収束させる方法
0	0711	1010	もとの特徴空間上の2点の距離に基づいて定義される関数をなんといいますか	バギングやランダムフォレストでは，用いるデータ集合を変えたり，識別器を構成する条件を変えたりすることによって，異なる識別器を作ろうとしていました．これに対して，ブースティング (Boosting) では，誤りを減らすことに特化した識別器を，次々に加えてゆくという方法で，異なる振る舞いをする識別器の集合を作ります
1	0713	0713	高次元にしてSVMを使って識別面を求める方法はどのような事に使われていますか	文書分類やバイオインフォマティックスなど
0	0713	0805	高次元にしてSVMを使って識別面を求める方法はどのような事に使われていますか	出力層の誤差を求めて，その誤差を中間層に伝播させて学習を行う手法
0	0713	1116	高次元にしてSVMを使って識別面を求める方法はどのような事に使われていますか	ある時点での分布を使って各データがそのクラスタに属する確率を求め，その確率をデータの重みとみなして分布のパラメータの再計算を行うアルゴリズム
0	0713	0502	高次元にしてSVMを使って識別面を求める方法はどのような事に使われていますか	特徴ベクトルの要素が数値なので，各要素を軸とする空間を考えることができる点
0	0713	1506	高次元にしてSVMを使って識別面を求める方法はどのような事に使われていますか	その政策に従って行動したときの累積報酬の期待値で評価
0	0713	1219	高次元にしてSVMを使って識別面を求める方法はどのような事に使われていますか	新規ユーザが，ある商品を購入したときに，記録済みのデータと購入パターンが似ているデータを探して，検索結果のユーザが購入していて，かつ新規ユーザが購入していない商品を推薦する
0	0713	0306	高次元にしてSVMを使って識別面を求める方法はどのような事に使われていますか	FIND-Sアルゴリズムに加えて，負例に対して最も一般的な仮説（いかなる事例も正）を最低限特殊化するという処理を加えて，仮説の空間を特殊な論理式と一般的な論理式で挟むことによって，候補を絞り込む方法
0	0713	0701	高次元にしてSVMを使って識別面を求める方法はどのような事に使われていますか	線形のモデルを使ってなるべく学習データに特化しすぎないような識別面を求める方法
0	0713	0115	高次元にしてSVMを使って識別面を求める方法はどのような事に使われていますか	データ中に何度も出現するパターンや，そのパターンに基づいた規則を発見する手法
0	0713	0313	高次元にしてSVMを使って識別面を求める方法はどのような事に使われていますか	モデルが学習データに特化しすぎたために，未知データに対して性能が下がる現象
0	0713	1220	高次元にしてSVMを使って識別面を求める方法はどのような事に使われていますか	購入データに値が入っていないところは，「購入しない」と判断したものはごく少数で，大半は，「検討しなかった」ということに対応するから
0	0713	0715	高次元にしてSVMを使って識別面を求める方法はどのような事に使われていますか	カーネルトリック
0	0713	0109	高次元にしてSVMを使って識別面を求める方法はどのような事に使われていますか	学習データに正解が付いている場合の学習
0	0713	0508	高次元にしてSVMを使って識別面を求める方法はどのような事に使われていますか	識別関数の出力と教師信号との差の2乗を，全データに対して足し合わせたもの
0	0713	1106	高次元にしてSVMを使って識別面を求める方法はどのような事に使われていますか	与えられたクラスタを融合したときのクラスタ内のデータと，クラスタ中心との距離の二乗和を求め，そこか各クラスタについて同様に求めた値を引いたものを類似度とする
0	0713	0307	高次元にしてSVMを使って識別面を求める方法はどのような事に使われていますか	データを分類する質問をノード（節）とし，分類結果をリーフ（葉）とする木構造の概念表現
0	0713	0808	高次元にしてSVMを使って識別面を求める方法はどのような事に使われていますか	入力の重み付き和の微分
0	0713	1010	高次元にしてSVMを使って識別面を求める方法はどのような事に使われていますか	誤りを減らすことに特化した識別器を，次々に加えてゆくという方法
0	0713	0611	高次元にしてSVMを使って識別面を求める方法はどのような事に使われていますか	識別における決定木の考え方を回帰問題に適用する方法
0	0713	0906	高次元にしてSVMを使って識別面を求める方法はどのような事に使われていますか	十分多くの層
0	0713	1508	高次元にしてSVMを使って識別面を求める方法はどのような事に使われていますか	無限時刻の和で表現される状態価値関数を，隣接時刻間の再帰方程式で表したもの
0	0713	0402	高次元にしてSVMを使って識別面を求める方法はどのような事に使われていますか	入力を観測した後で計算される確率
0	0713	1004	高次元にしてSVMを使って識別面を求める方法はどのような事に使われていますか	学習データから復元抽出することで，もとのデータと同じサイズの独立なデータ集合を作成し，各々のデータ集合に対して同じアルゴリズムで識別器を作成するもの
0	0713	0315	高次元にしてSVMを使って識別面を求める方法はどのような事に使われていますか	分割後のデータの分散
0	0713	0607	高次元にしてSVMを使って識別面を求める方法はどのような事に使われていますか	「投げ縄」という意味
1	0715	0715	カーネル関数が定まれば何が得られますか	識別面
0	0715	1103	カーネル関数が定まれば何が得られますか	個々のデータをボトムアップ的にまとめてゆくことによってクラスタを作る
0	0715	1301	カーネル関数が定まれば何が得られますか	個々の要素の間に i.i.d. の関係が成立しないもの
0	0715	1304	カーネル関数が定まれば何が得られますか	出力系列を参照する素性
0	0715	0607	カーネル関数が定まれば何が得られますか	Lasso回帰
0	0715	1012	カーネル関数が定まれば何が得られますか	各データに重みを付け，そのもとで識別器を作成します
0	0715	0606	カーネル関数が定まれば何が得られますか	パラメータ$\bm{w}$の二乗を正則化項とするもの
0	0715	0810	カーネル関数が定まれば何が得られますか	重みの修正量が層を戻るにつれて小さくなってゆく
0	0715	1001	カーネル関数が定まれば何が得られますか	識別器を複数組み合わせ，それらの結果を統合することで，個々の識別器よりも性能を向上させる方法
0	0715	1207	カーネル関数が定まれば何が得られますか	a priori な原理の対偶を用いて，小さな項目集合から支持度の計算を始め，項目集合を大きくしてゆく際に，頻出でない項目集合をそれ以上拡張しないことで，調べるべき項目集合を減らす方法
0	0715	0901	カーネル関数が定まれば何が得られますか	特徴抽出前の信号を入力をとする多階層ニューラルネットワークの学習
0	0715	0801	カーネル関数が定まれば何が得られますか	このモデルは生物の神経細胞のモデルであると考えられています
0	0715	1214	カーネル関数が定まれば何が得られますか	高速化のアイディアとして，トランザクションデータをコンパクトな情報に変換し，そのコンパクトな情報に対してパターンマイニングを行うという手法
0	0715	0911	カーネル関数が定まれば何が得られますか	ランダムに一定割合のユニットを消して学習を行う
0	0715	0114	カーネル関数が定まれば何が得られますか	入力データ集合から適切なまとまりを作ることでクラスを推定する手法
0	0715	0111	カーネル関数が定まれば何が得られますか	音声や文字の認識，レビュー文章のPN判定（positive（ほめている）か negative（けなしている）か），疾病の有無の判定など
0	0715	0306	カーネル関数が定まれば何が得られますか	仮説に対するバイアスが強すぎて求めるべき概念が仮説の空間の中に存在しないこと
0	0715	0614	カーネル関数が定まれば何が得られますか	モデル木
0	0715	0305	カーネル関数が定まれば何が得られますか	仮説の表現を，特徴に対する制約を論理積(AND)で結合したものに制限
0	0715	0901	カーネル関数が定まれば何が得られますか	特徴抽出前の信号を入力をとする多階層ニューラルネットワークの学習
0	0715	0908	カーネル関数が定まれば何が得られますか	AutoencoderとRestricted Bolzmann Machine(RBM)
0	0715	0614	カーネル関数が定まれば何が得られますか	回帰木と線形回帰の双方のよいところを取った方法
0	0715	0505	カーネル関数が定まれば何が得られますか	関数$\hat{c}(\bm{x})$を，確率分布などの制約を一切考えずに，データだけに注目して構成する方法
0	0715	0607	カーネル関数が定まれば何が得られますか	「投げ縄」という意味
0	0715	0701	カーネル関数が定まれば何が得られますか	線形のモデルを使ってなるべく学習データに特化しすぎないような識別面を求める方法
1	0715	0715	カーネルトリックってなんですか	複雑な非線形変換を求めるという操作を避ける方法
0	0715	0701	カーネルトリックってなんですか	識別境界線と最も近いデータとの距離
0	0715	0901	カーネルトリックってなんですか	Deep Neural Network (DNN) 
0	0715	0708	カーネルトリックってなんですか	制約を弱める変数
0	0715	0704	カーネルトリックってなんですか	ラグランジュの未定乗数法を不等式制約条件
0	0715	0505	カーネルトリックってなんですか	関数$\hat{c}(\bm{x})$を，確率分布などの制約を一切考えずに，データだけに注目して構成する方法
0	0715	0405	カーネルトリックってなんですか	あるクラス$\omega_i$から特徴ベクトル$\bm{x}$が出現する\ruby{尤}{もっと}もらしさ
0	0715	0602	カーネルトリックってなんですか	数値型の正解情報のこと
0	0715	0803	カーネルトリックってなんですか	重みパラメータに対しては線形で，入力を非線形変換することによって実現
0	0715	1106	カーネルトリックってなんですか	与えられたクラスタを融合したときのクラスタ内のデータと，クラスタ中心との距離の二乗和を求め，そこか各クラスタについて同様に求めた値を引いたものを類似度とする
0	0715	0112	カーネルトリックってなんですか	線形回帰，回帰木，モデル木など
0	0715	1501	カーネルトリックってなんですか	教師信号ではないがそれに準ずる情報が，一部の学習データにのみ与えられている状況での学習とみることができるので
0	0715	0917	カーネルトリックってなんですか	中間層のユニットを，記憶構造をもつ特殊なメモリユニットに置き換えるという工夫
0	0715	0505	カーネルトリックってなんですか	生物の神経細胞の仕組みをモデル化したもの
0	0715	0611	カーネルトリックってなんですか	識別における決定木の考え方を回帰問題に適用する方法
0	0715	0803	カーネルトリックってなんですか	非線形識別面
0	0715	1411	カーネルトリックってなんですか	繰り返しによる誤りの増幅を避けるために，教師ありデータで一度だけ識別器を学習し，その識別器で全ての教師なしデータの識別してしまい，その結果を重み付きで利用してk-NN法による識別器を作る，という単純なアルゴリズム
0	0715	1219	カーネルトリックってなんですか	どの個人がどの商品を購入したかが記録されているデータ
0	0715	0205	カーネルトリックってなんですか	相関が高い特徴を複数含むような冗長な高次元空間を，冗長性の少ない低次元空間に写像する行列を求める操作
0	0715	0413	カーネルトリックってなんですか	変数間の独立性を表現できること
0	0715	0406	カーネルトリックってなんですか	それぞれのクラスは，特徴ベクトルを生成する何らかの確率分布をもっていて，学習データはその確率分布から，各事例独立に生成されたものと仮定します．この仮定をi.i.d. (independent and identically distributed) と表記します
0	0715	0411	カーネルトリックってなんですか	これは$m$個の仮想的なデータがすでにあると考え，それらによって各特徴値の出現は事前にカバーされているという状況を設定します．各特徴値の出現割合$p$を事前に見積り，事前に用意する標本数を$m$とすると，尤度は式(4.14)で推定されます
0	0715	0701	カーネルトリックってなんですか	サポートベクトルマシン
0	0715	0607	カーネルトリックってなんですか	パラメータ$\bm{w}$の絶対値を正則化項とするもの
0	0715	0810	カーネルトリックってなんですか	勾配消失問題
1	0717	0717	パラメータの可能な値をリストアップし、そのすべての組み合わせについて性能を評価して最も性能の高い組み合わせを求める方法を何と言いますか	Grid search
0	0717	1509	パラメータの可能な値をリストアップし、そのすべての組み合わせについて性能を評価して最も性能の高い組み合わせを求める方法を何と言いますか	環境のモデルを持っていない場合，すなわち，状態遷移確率と報酬の確率分布が未知の場合
0	0717	0304	パラメータの可能な値をリストアップし、そのすべての組み合わせについて性能を評価して最も性能の高い組み合わせを求める方法を何と言いますか	個々の事例から，あるクラスについて共通点を見つけること
0	0717	1506	パラメータの可能な値をリストアップし、そのすべての組み合わせについて性能を評価して最も性能の高い組み合わせを求める方法を何と言いますか	後に得られる報酬ほど割り引いて計算するための係数
0	0717	1506	パラメータの可能な値をリストアップし、そのすべての組み合わせについて性能を評価して最も性能の高い組み合わせを求める方法を何と言いますか	その政策に従って行動したときの累積報酬の期待値で評価
0	0717	0316	パラメータの可能な値をリストアップし、そのすべての組み合わせについて性能を評価して最も性能の高い組み合わせを求める方法を何と言いますか	連続値である数値特徴を，いくつかのグループに分ける離散化という処理をおこなう
0	0717	0602	パラメータの可能な値をリストアップし、そのすべての組み合わせについて性能を評価して最も性能の高い組み合わせを求める方法を何と言いますか	数値型の正解情報のこと
0	0717	0701	パラメータの可能な値をリストアップし、そのすべての組み合わせについて性能を評価して最も性能の高い組み合わせを求める方法を何と言いますか	線形のモデルを使ってなるべく学習データに特化しすぎないような識別面を求める方法
0	0717	0410	パラメータの可能な値をリストアップし、そのすべての組み合わせについて性能を評価して最も性能の高い組み合わせを求める方法を何と言いますか	各特徴はほかの特徴とは独立に値を決定するものと仮定をすると，特定の特徴について，特定の値をとるデータを集めることになるので，すべての特徴値の組み合わせに対するデータよりはかなり少ない量のデータで学習ができます．このような，特徴の独立性を仮定した識別法
0	0717	1205	パラメータの可能な値をリストアップし、そのすべての組み合わせについて性能を評価して最も性能の高い組み合わせを求める方法を何と言いますか	ある項目集合が頻出ならば，その部分集合も頻出である
0	0717	0209	パラメータの可能な値をリストアップし、そのすべての組み合わせについて性能を評価して最も性能の高い組み合わせを求める方法を何と言いますか	識別器が正例と判断したときに，それがどれだけ信頼できるかという指標
0	0717	1508	パラメータの可能な値をリストアップし、そのすべての組み合わせについて性能を評価して最も性能の高い組み合わせを求める方法を何と言いますか	無限時刻の和で表現される状態価値関数を，隣接時刻間の再帰方程式で表したもの
0	0717	0907	パラメータの可能な値をリストアップし、そのすべての組み合わせについて性能を評価して最も性能の高い組み合わせを求める方法を何と言いますか	誤差逆伝播法を用いた教師あり学習を行う前に，何らかの方法で重みの初期パラメータを適切なものに事前調整しておくというアイディア
0	0717	0508	パラメータの可能な値をリストアップし、そのすべての組み合わせについて性能を評価して最も性能の高い組み合わせを求める方法を何と言いますか	最小二乗法
0	0717	0208	パラメータの可能な値をリストアップし、そのすべての組み合わせについて性能を評価して最も性能の高い組み合わせを求める方法を何と言いますか	$k=1$の場合，識別したいデータと最も近い学習データを探して，その学習データが属するクラスを答えとします．$k>1$の場合は，多数決を取るか，距離の重み付き投票で識別結果を決めます
0	0717	0105	パラメータの可能な値をリストアップし、そのすべての組み合わせについて性能を評価して最も性能の高い組み合わせを求める方法を何と言いますか	アルゴリズムとして明示的に解法が与えられないタスクに対して，そのタスクを遂行するためのモデルを，学習データから構築すること
0	0717	0906	パラメータの可能な値をリストアップし、そのすべての組み合わせについて性能を評価して最も性能の高い組み合わせを求める方法を何と言いますか	多階層構造でもそのまま適用できます
0	0717	0701	パラメータの可能な値をリストアップし、そのすべての組み合わせについて性能を評価して最も性能の高い組み合わせを求める方法を何と言いますか	識別境界線と最も近いデータとの距離
0	0717	1505	パラメータの可能な値をリストアップし、そのすべての組み合わせについて性能を評価して最も性能の高い組み合わせを求める方法を何と言いますか	次状態での事象の起こる確率は現在の状態だけから決まり，過去の状態には依存しないという性質
0	0717	1214	パラメータの可能な値をリストアップし、そのすべての組み合わせについて性能を評価して最も性能の高い組み合わせを求める方法を何と言いますか	一般にパターンマイニングの対象であるトランザクションデータは膨大で，アルゴリズム中に(候補数)×(トランザクション数) のループがあるので
0	0717	1110	パラメータの可能な値をリストアップし、そのすべての組み合わせについて性能を評価して最も性能の高い組み合わせを求める方法を何と言いますか	事前にクラスタ数$k$を固定しなければいけないという問題点
0	0717	1506	パラメータの可能な値をリストアップし、そのすべての組み合わせについて性能を評価して最も性能の高い組み合わせを求める方法を何と言いますか	同じ報酬にたどり着けるのであればより短い手順を優先することになり，ずっと先の報酬を小さくすることで累積計算を収束させる
0	0717	0504	パラメータの可能な値をリストアップし、そのすべての組み合わせについて性能を評価して最も性能の高い組み合わせを求める方法を何と言いますか	（学習データとは別に，何らかの方法で）事前確率がかなり正確に分かっていて，それを識別に取り入れたい場合
0	0717	1508	パラメータの可能な値をリストアップし、そのすべての組み合わせについて性能を評価して最も性能の高い組み合わせを求める方法を何と言いますか	無限時刻の和で表現される状態価値関数を，隣接時刻間の再帰方程式で表したもの
0	0717	0711	パラメータの可能な値をリストアップし、そのすべての組み合わせについて性能を評価して最も性能の高い組み合わせを求める方法を何と言いますか	もとの特徴空間上の2点$\bm{x}, \bm{x}'$の距離に基づいて定義されるある関数$K(\bm{x}, \bm{x}')$
1	0717	0717	複数のパラメータを組合わせる空間を何と言いますか	グリッド
0	0717	0502	複数のパラメータを組合わせる空間を何と言いますか	非線形のモデルであらわした複雑な境界面のパラメータを，学習データとの誤差がなるべく少なくなるように調整する方法
0	0717	0901	複数のパラメータを組合わせる空間を何と言いますか	特徴抽出前の信号を入力をとする多階層ニューラルネットワークの学習
0	0717	1010	複数のパラメータを組合わせる空間を何と言いますか	誤りを減らすことに特化した識別器を，次々に加えてゆくという方法
0	0717	0901	複数のパラメータを組合わせる空間を何と言いますか	特徴抽出前の信号を入力をとする多階層ニューラルネットワークの学習
0	0717	0204	複数のパラメータを組合わせる空間を何と言いますか	特徴ベクトルの次元数を減らすこと
0	0717	1001	複数のパラメータを組合わせる空間を何と言いますか	この識別器集合に，ある評価用データを与えたとき，識別器が誤る数が$m$個になる確率は二項分布$B(m; \epsilon, L)$となります
0	0717	1209	複数のパラメータを組合わせる空間を何と言いますか	規則の結論部だけが単独で起こる割合と，条件部が起こったときに結論部が起こる割合との比
0	0717	1304	複数のパラメータを組合わせる空間を何と言いますか	入力と対応させる素性
0	0717	0506	複数のパラメータを組合わせる空間を何と言いますか	入力の重み付き和を計算して，その値と閾値を比べて出力を決める
0	0717	0907	複数のパラメータを組合わせる空間を何と言いますか	誤差逆伝播法を用いた教師あり学習を行う前に，何らかの方法で重みの初期パラメータを適切なものに事前調整しておくというアイディア
0	0717	0602	複数のパラメータを組合わせる空間を何と言いますか	正解情報$y$が数値であるということ
0	0717	1111	複数のパラメータを組合わせる空間を何と言いますか	学習データに含まれるデータの中で，ほかと大きく異なるデータ
0	0717	0315	複数のパラメータを組合わせる空間を何と言いますか	分割後のデータの分散
0	0717	1209	複数のパラメータを組合わせる空間を何と言いますか	この値が高いほど，得られる情報の多い規則であること
0	0717	1219	複数のパラメータを組合わせる空間を何と言いますか	新規ユーザが，ある商品を購入したときに，記録済みのデータと購入パターンが似ているデータを探して，検索結果のユーザが購入していて，かつ新規ユーザが購入していない商品を推薦する
0	0717	1502	複数のパラメータを組合わせる空間を何と言いますか	将棋や囲碁などを行うプログラム
0	0717	0703	複数のパラメータを組合わせる空間を何と言いますか	微分を利用して極値を求めて最小解を導くので，乗数$1/2$を付けておきます
0	0717	1301	複数のパラメータを組合わせる空間を何と言いますか	個々の要素の間に i.i.d. の関係が成立しないもの
0	0717	0708	複数のパラメータを組合わせる空間を何と言いますか	制約を満たさない程度を表すので，小さい方が望ましい
0	0717	1108	複数のパラメータを組合わせる空間を何と言いますか	クラスタ数$k$をあらかじめ与え，各クラスタの平均ベクトルを乱数で生成し（あるいはランダムに$k$個データを選んで平均ベクトルとし），各データを最も近い平均ベクトルを持つクラスタに所属させた後，それぞれのクラスタの平均ベクトルを，その所属するデータから再計算します．この手順を，全クラスタの平均ベクトルが動かなくなるまで繰り返します
0	0717	0715	複数のパラメータを組合わせる空間を何と言いますか	複雑な非線形変換を求めるという操作を避ける方法
0	0717	0311	複数のパラメータを組合わせる空間を何と言いますか	集合の乱雑さ
0	0717	0606	複数のパラメータを組合わせる空間を何と言いますか	重みの大きさが大きいと，入力が少し変わるだけで出力が大きく変わり，そのように入力の小さな変化に対して大きく変動する回帰式は，たまたま学習データの近くを通っているとしても，未知データに対する出力はあまり信用できないものだと考えられます．また，重みに対する別の観点として，予測の正確性よりは学習結果の説明性が重要である場合があります．製品の品質予測などの例を思い浮かべればわかるように，多くの特徴量からうまく予測をおこなうよりも，どの特徴が製品の品質に大きく寄与しているのかを求めたい場合があります．線形回帰式の重みとしては，値として0となる次元が多くなるようにすればよいことになります．
0	0717	0917	複数のパラメータを組合わせる空間を何と言いますか	LSTM
1	0717	0717	SVMのハイパーパラメータの設定はどのように行いますか	グリッドを設定して，一通りの組み合わせで評価実験をおこないます
0	0717	0313	SVMのハイパーパラメータの設定はどのように行いますか	モデルが学習データに特化しすぎたために，未知データに対して性能が下がる現象
0	0717	0710	SVMのハイパーパラメータの設定はどのように行いますか	もとの空間におけるデータ間の距離関係を保存する方式で高次元に非線形変換したならば，その高次元空間上での線形識別器の性能は，もとの空間での複雑な非線形識別器の性能に相当することがわかっています
0	0717	1404	SVMのハイパーパラメータの設定はどのように行いますか	教師ありデータで抽出された特徴語の多くが教師なしデータに含まれる
0	0717	1506	SVMのハイパーパラメータの設定はどのように行いますか	その政策に従って行動したときの累積報酬の期待値で評価
0	0717	0105	SVMのハイパーパラメータの設定はどのように行いますか	人間の認識能力を何らかの手法でモデル (model)化して，コンピュータでその能力を再現しようとする技術
0	0717	0912	SVMのハイパーパラメータの設定はどのように行いますか	畳み込み層と，プーリング層を交互に配置し，最後のプーリング層の出力を受ける通常のニューラルネットワークを最終出力側に配置したもの
0	0717	0505	SVMのハイパーパラメータの設定はどのように行いますか	生物の神経細胞の仕組みをモデル化したもの
0	0717	0402	SVMのハイパーパラメータの設定はどのように行いますか	入力を観測した後で計算される確率
0	0717	0402	SVMのハイパーパラメータの設定はどのように行いますか	統計的識別手法
0	0717	0505	SVMのハイパーパラメータの設定はどのように行いますか	関数$\hat{c}(\bm{x})$を，確率分布などの制約を一切考えずに，データだけに注目して構成する方法
0	0717	1220	SVMのハイパーパラメータの設定はどのように行いますか	購入データに値が入っていないところは，「購入しない」と判断したものはごく少数で，大半は，「検討しなかった」ということに対応するから
0	0717	1203	SVMのハイパーパラメータの設定はどのように行いますか	典型的なものはスーパーマーケットの売上記録で，そのスーパーで扱っている商品点数が特徴ベクトルの次元数となり，各次元の値はその商品が買われたかどうかを記録したものとします．そうすると，各データは一回の買い物で同時に買われたものの集合になります．この一回分の記録
0	0717	0917	SVMのハイパーパラメータの設定はどのように行いますか	LSTM
0	0717	0901	SVMのハイパーパラメータの設定はどのように行いますか	深層学習に用いるニューラルネットワーク
0	0717	0514	SVMのハイパーパラメータの設定はどのように行いますか	ランダムに学習データを一つ
0	0717	1401	SVMのハイパーパラメータの設定はどのように行いますか	識別対象のターゲット（肯定的／否定的）を付けるのは手間の掛かる作業なので，現実的には集めた文書の一部にしかターゲットを与えることができません
0	0717	0514	SVMのハイパーパラメータの設定はどのように行いますか	ランダムに学習データを一つ選び，その学習データに対して重みを更新するという方法
0	0717	0313	SVMのハイパーパラメータの設定はどのように行いますか	モデルが学習データに特化しすぎたために，未知データに対して性能が下がる現象
0	0717	1004	SVMのハイパーパラメータの設定はどのように行いますか	学習データから復元抽出することで，もとのデータと同じサイズの独立なデータ集合を作成し，各々のデータ集合に対して同じアルゴリズムで識別器を作成するもの
0	0717	1505	SVMのハイパーパラメータの設定はどのように行いますか	「マルコフ性」を持つ確率過程における意思決定問題
0	0717	0512	SVMのハイパーパラメータの設定はどのように行いますか	最小化したい関数の勾配方向へ，パラメータを少しずつ動かすことを繰り返して，最適解へ収束させる方法
0	0717	0601	SVMのハイパーパラメータの設定はどのように行いますか	正解付きデータから，「数値特徴を入力として数値を出力する」関数を学習する問題
0	0717	0514	SVMのハイパーパラメータの設定はどのように行いますか	全データに対する誤差を計算してから重みを更新するので，一回の重みの更新に時間がかかり，データ数が多いと収束が遅くなります
0	0717	0607	SVMのハイパーパラメータの設定はどのように行いますか	Lasso回帰
1	0717	0717	スラック変数の重みは離散値ですか、連続値ですか	連続値
0	0717	0701	スラック変数の重みは離散値ですか、連続値ですか	線形で識別できないデータに対応するため
0	0717	1214	スラック変数の重みは離散値ですか、連続値ですか	高速化のアイディアとして，トランザクションデータをコンパクトな情報に変換し，そのコンパクトな情報に対してパターンマイニングを行うという手法
0	0717	0114	スラック変数の重みは離散値ですか、連続値ですか	もともとのクラスは何らかのデータを生成する関数をもっていると仮定して，その関数のパラメータを入力データから推定する手法
0	0717	1503	スラック変数の重みは離散値ですか、連続値ですか	全ての行為を順に試みて最も報酬の高い行為を選べばよい
0	0717	0406	スラック変数の重みは離散値ですか、連続値ですか	各クラスから生じる特徴の尤もらしさを表す
0	0717	0802	スラック変数の重みは離散値ですか、連続値ですか	特徴ベクトルの次元数
0	0717	0606	スラック変数の重みは離散値ですか、連続値ですか	パラメータ$\bm{w}$の二乗を正則化項とするもの
0	0717	0502	スラック変数の重みは離散値ですか、連続値ですか	SVM
0	0717	0906	スラック変数の重みは離散値ですか、連続値ですか	多階層構造でもそのまま適用できます
0	0717	0715	スラック変数の重みは離散値ですか、連続値ですか	カーネルトリック
0	0717	0802	スラック変数の重みは離散値ですか、連続値ですか	入力層を特徴ベクトルの次元数用意して，それぞれの次元を入力値とし，出力層を識別対象のクラス数だけ用意します．そして，入力層・出力層の数に応じた適当な数の中間層を用意します
0	0717	0917	スラック変数の重みは離散値ですか、連続値ですか	中間層のユニットを，記憶構造をもつ特殊なメモリユニットに置き換えるという工夫をします
0	0717	1412	スラック変数の重みは離散値ですか、連続値ですか	特徴空間上のデータをノードとみなし，類似度に基づいたグラフ構造を構築する
0	0717	0803	スラック変数の重みは離散値ですか、連続値ですか	個々のノードの出力であるロジスティック関数を重みを加えて足し合わせることで，データの境界の形に合わせた識別面を構成することができるから
0	0717	1404	スラック変数の重みは離散値ですか、連続値ですか	教師ありデータで抽出された特徴語の多くが教師なしデータに含まれる
0	0717	1001	スラック変数の重みは離散値ですか、連続値ですか	識別器を複数組み合わせ，それらの結果を統合することで，個々の識別器よりも性能を向上させる方法
0	0717	0602	スラック変数の重みは離散値ですか、連続値ですか	正解情報$y$が数値であるということ
0	0717	1509	スラック変数の重みは離散値ですか、連続値ですか	環境のモデルを持っていない場合，すなわち，状態遷移確率と報酬の確率分布が未知の場合
0	0717	0802	スラック変数の重みは離散値ですか、連続値ですか	多層パーセプトロンあるいはニューラルネットワーク
0	0717	1306	スラック変数の重みは離散値ですか、連続値ですか	条件付き確率場（Conditional Random Field: CRF）
0	0717	0110	スラック変数の重みは離散値ですか、連続値ですか	正解$y$が数値の場合を回帰 (regression) 問題，カテゴリの場合を識別 (classification) 問題とよびます
